date,time,open,high,low,close,something
2016.07.06,8:40,1.10558,1.10571,1.1045,1.10473,820
2016.07.06,8:45,1.10475,1.10551,1.10459,1.10527,902
2016.07.06,8:50,1.10527,1.10567,1.10512,1.10557,637
2016.07.06,8:55,1.10557,1.10581,1.10524,1.10557,761
2016.07.06,9:00,1.10558,1.10598,1.10539,1.10544,800
2016.07.06,9:05,1.10546,1.10575,1.10471,1.10497,825
2016.07.06,9:10,1.10498,1.1051,1.10438,1.10442,868
2016.07.06,9:15,1.10442,1.10519,1.10437,1.10486,720
2016.07.06,9:20,1.10487,1.10515,1.10474,1.10488,612
2016.07.06,9:25,1.1049,1.10555,1.10488,1.10554,558
2016.07.06,9:30,1.10554,1.10559,1.10494,1.10505,660
2016.07.06,9:35,1.10506,1.10567,1.10503,1.10521,636
2016.07.06,9:40,1.10521,1.10542,1.10499,1.10522,562
2016.07.06,9:45,1.10522,1.10535,1.10496,1.10501,577
2016.07.06,9:50,1.10501,1.10586,1.10499,1.10582,627
2016.07.06,9:55,1.10582,1.10642,1.10561,1.10569,721
2016.07.06,10:00,1.10569,1.10627,1.10557,1.10621,634
2016.07.06,10:05,1.10617,1.10624,1.10559,1.10567,573
2016.07.06,10:10,1.10567,1.10629,1.10564,1.10588,740
2016.07.06,10:15,1.10589,1.10604,1.10569,1.10582,599
2016.07.06,10:20,1.10582,1.10606,1.10564,1.10601,601
2016.07.06,10:25,1.10602,1.10618,1.10564,1.10593,532
2016.07.06,10:30,1.10593,1.10628,1.10572,1.10599,649
2016.07.06,10:35,1.10598,1.10698,1.10585,1.10697,722
2016.07.06,10:40,1.10696,1.1073,1.10693,1.10698,698
2016.07.06,10:45,1.10699,1.10734,1.10697,1.1071,625
2016.07.06,10:50,1.10711,1.10737,1.10639,1.10654,746
2016.07.06,10:55,1.10655,1.10706,1.10649,1.10674,641
2016.07.06,11:00,1.10667,1.10723,1.1064,1.107,604
2016.07.06,11:05,1.10699,1.10744,1.10692,1.10702,1119
2016.07.06,11:10,1.10703,1.10725,1.10666,1.10693,746
2016.07.06,11:15,1.10692,1.10696,1.10637,1.10646,664
2016.07.06,11:20,1.10646,1.10648,1.10603,1.10609,490
2016.07.06,11:25,1.1061,1.10628,1.10555,1.10565,663
2016.07.06,11:30,1.10565,1.10586,1.10538,1.10546,606
2016.07.06,11:35,1.10549,1.10611,1.10549,1.10602,442
2016.07.06,11:40,1.10602,1.10649,1.10599,1.10643,437
2016.07.06,11:45,1.10642,1.10645,1.10575,1.10579,501
2016.07.06,11:50,1.10579,1.10579,1.10537,1.10576,415
2016.07.06,11:55,1.10576,1.10586,1.10527,1.10535,665
2016.07.06,12:00,1.10535,1.10635,1.10531,1.1063,619
2016.07.06,12:05,1.10631,1.10644,1.10578,1.1064,677
2016.07.06,12:10,1.10639,1.10702,1.10638,1.1069,799
2016.07.06,12:15,1.1069,1.10823,1.10681,1.10799,788
2016.07.06,12:20,1.10798,1.10799,1.1073,1.10745,778
2016.07.06,12:25,1.10745,1.10759,1.10708,1.10711,603
2016.07.06,12:30,1.10711,1.10813,1.10685,1.10799,788
2016.07.06,12:35,1.10795,1.10866,1.10771,1.10835,800
2016.07.06,12:40,1.10833,1.10875,1.10811,1.10819,765
2016.07.06,12:45,1.1082,1.10844,1.10769,1.10802,713
2016.07.06,12:50,1.10804,1.10806,1.10732,1.10732,707
2016.07.06,12:55,1.10732,1.10762,1.10721,1.10739,510
2016.07.06,13:00,1.1074,1.10785,1.10715,1.10721,614
2016.07.06,13:05,1.10723,1.10746,1.10699,1.10712,568
2016.07.06,13:10,1.10713,1.10779,1.10712,1.10769,444
2016.07.06,13:15,1.10769,1.10821,1.10765,1.10792,604
2016.07.06,13:20,1.10793,1.10846,1.10766,1.10814,718
2016.07.06,13:25,1.10813,1.10842,1.10789,1.10798,673
2016.07.06,13:30,1.10796,1.10805,1.10757,1.10795,745
2016.07.06,13:35,1.10796,1.10839,1.10754,1.10805,768
2016.07.06,13:40,1.10806,1.10833,1.10722,1.10729,796
2016.07.06,13:45,1.10729,1.10789,1.10729,1.10748,751
2016.07.06,13:50,1.10747,1.10767,1.10667,1.10672,698
2016.07.06,13:55,1.10671,1.10704,1.10662,1.10676,721
2016.07.06,14:00,1.10673,1.10673,1.10551,1.10571,1197
2016.07.06,14:05,1.10572,1.10574,1.10501,1.10542,1044
2016.07.06,14:10,1.10542,1.10561,1.10399,1.10421,1103
2016.07.06,14:15,1.10418,1.10441,1.10291,1.10438,1210
2016.07.06,14:20,1.10438,1.10525,1.1042,1.10518,1034
2016.07.06,14:25,1.10518,1.10576,1.1051,1.10532,897
2016.07.06,14:30,1.10531,1.10579,1.10518,1.10551,822
2016.07.06,14:35,1.10549,1.10558,1.10506,1.10547,738
2016.07.06,14:40,1.10548,1.10611,1.10511,1.10514,807
2016.07.06,14:45,1.10516,1.10531,1.10448,1.10456,817
2016.07.06,14:50,1.10456,1.10579,1.10456,1.10578,930
2016.07.06,14:55,1.10578,1.10716,1.10546,1.10704,1138
2016.07.06,15:00,1.10704,1.10765,1.10674,1.10737,1099
2016.07.06,15:05,1.10737,1.10742,1.10643,1.1065,692
2016.07.06,15:10,1.1065,1.10778,1.10639,1.10778,842
2016.07.06,15:15,1.10778,1.10844,1.10723,1.10764,969
2016.07.06,15:20,1.10774,1.10793,1.10679,1.10722,735
2016.07.06,15:25,1.10721,1.10748,1.10663,1.10703,691
2016.07.06,15:30,1.1071,1.10774,1.10704,1.10759,791
2016.07.06,15:35,1.10761,1.10851,1.10756,1.10829,789
2016.07.06,15:40,1.1083,1.10854,1.10757,1.10764,789
2016.07.06,15:45,1.10765,1.10776,1.10725,1.10732,608
2016.07.06,15:50,1.10732,1.10776,1.10693,1.10756,620
2016.07.06,15:55,1.10756,1.10779,1.10713,1.10752,581
2016.07.06,16:00,1.10752,1.10855,1.10722,1.10809,788
2016.07.06,16:05,1.10807,1.10952,1.10788,1.1085,969
2016.07.06,16:10,1.10849,1.10902,1.10835,1.10855,731
2016.07.06,16:15,1.10856,1.10944,1.10856,1.10911,717
2016.07.06,16:20,1.1091,1.10962,1.10865,1.10891,884
2016.07.06,16:25,1.10892,1.1091,1.10848,1.10848,687
2016.07.06,16:30,1.10849,1.10917,1.10848,1.10885,567
2016.07.06,16:35,1.10884,1.10914,1.10848,1.10912,489
2016.07.06,16:40,1.10912,1.10941,1.10873,1.10882,552
2016.07.06,16:45,1.10883,1.10883,1.10848,1.1086,363
2016.07.06,16:50,1.1086,1.10879,1.10846,1.10868,294
2016.07.06,16:55,1.10868,1.10892,1.10867,1.1089,357
2016.07.06,17:00,1.1089,1.10929,1.1089,1.10927,381
2016.07.06,17:05,1.10927,1.10956,1.1091,1.10922,481
2016.07.06,17:10,1.10923,1.10969,1.10911,1.10948,461
2016.07.06,17:15,1.10947,1.1095,1.10904,1.10907,320
2016.07.06,17:20,1.10906,1.1091,1.10853,1.10861,445
2016.07.06,17:25,1.10861,1.10889,1.10841,1.10879,423
2016.07.06,17:30,1.10879,1.1089,1.10862,1.10878,301
2016.07.06,17:35,1.10878,1.10945,1.10878,1.10932,322
2016.07.06,17:40,1.10929,1.10929,1.10894,1.1091,376
2016.07.06,17:45,1.1091,1.10925,1.10865,1.10877,402
2016.07.06,17:50,1.10877,1.10882,1.1083,1.10847,503
2016.07.06,17:55,1.10847,1.1095,1.10847,1.10945,499
2016.07.06,18:00,1.10946,1.10988,1.10889,1.10926,1023
2016.07.06,18:05,1.10927,1.1095,1.10875,1.10912,602
2016.07.06,18:10,1.10913,1.10956,1.1091,1.10955,565
2016.07.06,18:15,1.10955,1.10972,1.10937,1.10955,310
2016.07.06,18:20,1.10958,1.10972,1.10942,1.10958,337
2016.07.06,18:25,1.10958,1.11076,1.10958,1.10992,594
2016.07.06,18:30,1.10992,1.11042,1.10976,1.11006,366
2016.07.06,18:35,1.11009,1.11027,1.10996,1.11025,352
2016.07.06,18:40,1.11027,1.11057,1.11022,1.1104,373
2016.07.06,18:45,1.11039,1.11039,1.11005,1.1102,325
2016.07.06,18:50,1.11019,1.11025,1.10958,1.10962,276
2016.07.06,18:55,1.10962,1.11043,1.10946,1.1103,503
2016.07.06,19:00,1.1103,1.11073,1.11012,1.11065,295
2016.07.06,19:05,1.11066,1.11081,1.11035,1.11041,406
2016.07.06,19:10,1.11041,1.11068,1.11041,1.11058,275
2016.07.06,19:15,1.11058,1.11083,1.11033,1.11057,396
2016.07.06,19:20,1.11057,1.11106,1.11042,1.11105,351
2016.07.06,19:25,1.11103,1.11114,1.11039,1.11055,415
2016.07.06,19:30,1.11056,1.11064,1.11037,1.11057,295
2016.07.06,19:35,1.11057,1.11057,1.10996,1.11013,313
2016.07.06,19:40,1.11014,1.11019,1.10986,1.11002,208
2016.07.06,19:45,1.11001,1.11008,1.10992,1.10999,222
2016.07.06,19:50,1.10999,1.11008,1.10974,1.10979,334
2016.07.06,19:55,1.10978,1.11021,1.10965,1.11013,542
2016.07.06,20:00,1.11011,1.11033,1.10979,1.11019,481
2016.07.06,20:05,1.11018,1.11022,1.11016,1.11019,85
2016.07.06,20:10,1.11019,1.11032,1.11005,1.11011,202
2016.07.06,20:15,1.11011,1.11015,1.10992,1.10996,84
2016.07.06,20:20,1.10995,1.10998,1.10976,1.10981,122
2016.07.06,20:25,1.10981,1.10989,1.10959,1.10965,224
2016.07.06,20:30,1.10964,1.10996,1.10964,1.10984,174
2016.07.06,20:35,1.10984,1.10988,1.10969,1.10969,133
2016.07.06,20:40,1.10971,1.10976,1.10958,1.10972,138
2016.07.06,20:45,1.10972,1.11004,1.10969,1.10992,170
2016.07.06,20:50,1.10992,1.11002,1.10969,1.10996,348
2016.07.06,20:55,1.10996,1.11006,1.10978,1.10996,272
2016.07.06,21:00,1.10985,1.11008,1.10985,1.11003,32
2016.07.06,21:05,1.11004,1.11015,1.10999,1.10999,65
2016.07.06,21:10,1.11012,1.11016,1.10999,1.11008,38
2016.07.06,21:15,1.11007,1.11024,1.10982,1.10992,70
2016.07.06,21:20,1.10996,1.11008,1.10985,1.10996,84
2016.07.06,21:25,1.10995,1.10995,1.10984,1.10985,12
2016.07.06,21:30,1.10984,1.10986,1.10972,1.10972,18
2016.07.06,21:35,1.10972,1.10975,1.10951,1.10956,52
2016.07.06,21:40,1.10956,1.10958,1.10952,1.10958,27
2016.07.06,21:45,1.10958,1.10958,1.10938,1.10957,67
2016.07.06,21:50,1.10957,1.10961,1.10941,1.10948,31
2016.07.06,21:55,1.10952,1.10952,1.10934,1.1094,47
2016.07.06,22:00,1.1094,1.10992,1.10939,1.10959,585
2016.07.06,22:05,1.10959,1.10972,1.10958,1.10969,343
2016.07.06,22:10,1.10971,1.10988,1.10967,1.10972,226
2016.07.06,22:15,1.10972,1.10996,1.10972,1.10988,251
2016.07.06,22:20,1.10988,1.10991,1.10972,1.10975,167
2016.07.06,22:25,1.10974,1.10974,1.10955,1.10962,156
2016.07.06,22:30,1.10964,1.10974,1.10964,1.10972,132
2016.07.06,22:35,1.10972,1.10976,1.10952,1.10975,210
2016.07.06,22:40,1.10974,1.10975,1.109,1.10905,625
2016.07.06,22:45,1.10905,1.10928,1.10896,1.10918,313
2016.07.06,22:50,1.10918,1.10945,1.10909,1.10944,156
2016.07.06,22:55,1.10944,1.10957,1.10937,1.10942,173
2016.07.06,23:00,1.10944,1.10957,1.10924,1.10931,213
2016.07.06,23:05,1.10932,1.10932,1.10911,1.10924,175
2016.07.06,23:10,1.10925,1.10925,1.10886,1.10894,258
2016.07.06,23:15,1.10895,1.10929,1.10881,1.10924,253
2016.07.06,23:20,1.10924,1.10949,1.10903,1.10949,237
2016.07.06,23:25,1.10948,1.10952,1.10925,1.10944,176
2016.07.06,23:30,1.10942,1.11002,1.10942,1.10993,311
2016.07.06,23:35,1.10993,1.11009,1.10978,1.10986,156
2016.07.06,23:40,1.10988,1.10989,1.10939,1.10956,136
2016.07.06,23:45,1.10957,1.10976,1.10956,1.10976,120
2016.07.06,23:50,1.10976,1.10978,1.10923,1.10955,357
2016.07.06,23:55,1.10952,1.10979,1.10948,1.10967,292
2016.07.07,0:00,1.10967,1.10968,1.10887,1.1091,527
2016.07.07,0:05,1.1091,1.10958,1.10897,1.10958,514
2016.07.07,0:10,1.10957,1.10965,1.10902,1.10907,321
2016.07.07,0:15,1.10908,1.10926,1.10898,1.10915,259
2016.07.07,0:20,1.10915,1.10923,1.10888,1.10889,357
2016.07.07,0:25,1.10889,1.10896,1.10874,1.10887,317
2016.07.07,0:30,1.10887,1.1092,1.10886,1.10912,302
2016.07.07,0:35,1.10912,1.10924,1.1088,1.10897,392
2016.07.07,0:40,1.10897,1.10909,1.10897,1.10908,275
2016.07.07,0:45,1.10908,1.10913,1.10872,1.1088,419
2016.07.07,0:50,1.10879,1.1091,1.10853,1.10888,486
2016.07.07,0:55,1.10888,1.10888,1.10854,1.10881,458
2016.07.07,1:00,1.10883,1.10913,1.10877,1.10911,386
2016.07.07,1:05,1.10914,1.10935,1.10903,1.10934,316
2016.07.07,1:10,1.10934,1.10934,1.10904,1.10921,336
2016.07.07,1:15,1.10921,1.10937,1.10918,1.10925,385
2016.07.07,1:20,1.10925,1.10926,1.10888,1.10898,423
2016.07.07,1:25,1.109,1.10901,1.10873,1.10876,358
2016.07.07,1:30,1.10877,1.1088,1.10761,1.10764,789
2016.07.07,1:35,1.10766,1.10785,1.1074,1.10752,742
2016.07.07,1:40,1.10754,1.10828,1.10754,1.10791,570
2016.07.07,1:45,1.10789,1.10895,1.10789,1.10849,659
2016.07.07,1:50,1.1085,1.10874,1.10843,1.10857,393
2016.07.07,1:55,1.10856,1.10873,1.10833,1.10849,325
2016.07.07,2:00,1.10849,1.1086,1.10828,1.1086,402
2016.07.07,2:05,1.10862,1.10878,1.10854,1.10857,384
2016.07.07,2:10,1.10857,1.10904,1.10857,1.10894,330
2016.07.07,2:15,1.10895,1.10901,1.10873,1.1088,277
2016.07.07,2:20,1.10879,1.10886,1.10848,1.10857,271
2016.07.07,2:25,1.10857,1.10875,1.10857,1.10865,289
2016.07.07,2:30,1.10866,1.10869,1.10854,1.10869,249
2016.07.07,2:35,1.10869,1.10889,1.10862,1.10876,174
2016.07.07,2:40,1.10877,1.1088,1.10867,1.10875,156
2016.07.07,2:45,1.10874,1.10874,1.10816,1.10816,279
2016.07.07,2:50,1.10817,1.1085,1.10803,1.1085,306
2016.07.07,2:55,1.10849,1.10866,1.10846,1.10863,253
2016.07.07,3:00,1.10863,1.10899,1.10859,1.10897,318
2016.07.07,3:05,1.10897,1.109,1.10879,1.1089,278
2016.07.07,3:10,1.1089,1.10913,1.10889,1.1091,180
2016.07.07,3:15,1.10911,1.10912,1.10892,1.10898,128
2016.07.07,3:20,1.10898,1.10913,1.10897,1.10909,91
2016.07.07,3:25,1.10909,1.10916,1.10909,1.10913,128
2016.07.07,3:30,1.10912,1.10934,1.10904,1.10925,228
2016.07.07,3:35,1.10926,1.10937,1.10925,1.10935,154
2016.07.07,3:40,1.10936,1.10936,1.10922,1.1093,208
2016.07.07,3:45,1.1093,1.10959,1.10929,1.10956,257
2016.07.07,3:50,1.10956,1.10962,1.10946,1.10952,148
2016.07.07,3:55,1.10951,1.10959,1.1094,1.10959,197
2016.07.07,4:00,1.10959,1.11003,1.10934,1.10998,508
2016.07.07,4:05,1.10998,1.11013,1.10979,1.10979,270
2016.07.07,4:10,1.10979,1.11061,1.10979,1.11021,387
2016.07.07,4:15,1.11022,1.11024,1.10974,1.10989,288
2016.07.07,4:20,1.10988,1.11009,1.10985,1.11005,236
2016.07.07,4:25,1.11005,1.11031,1.10976,1.1103,461
2016.07.07,4:30,1.11031,1.1104,1.11006,1.11013,393
2016.07.07,4:35,1.11012,1.11016,1.10989,1.10991,248
2016.07.07,4:40,1.10989,1.11063,1.10985,1.11063,477
2016.07.07,4:45,1.11063,1.1107,1.11033,1.11035,220
2016.07.07,4:50,1.11035,1.11038,1.11005,1.11023,250
2016.07.07,4:55,1.11024,1.11024,1.11001,1.11017,205
2016.07.07,5:00,1.11017,1.1102,1.10992,1.10992,322
2016.07.07,5:05,1.10993,1.10995,1.10956,1.10959,332
2016.07.07,5:10,1.10959,1.10964,1.10942,1.10946,200
2016.07.07,5:15,1.10945,1.10955,1.10933,1.10937,258
2016.07.07,5:20,1.10937,1.1101,1.10931,1.10989,351
2016.07.07,5:25,1.10988,1.10992,1.10941,1.10945,393
2016.07.07,5:30,1.10947,1.10981,1.10945,1.10979,426
2016.07.07,5:35,1.10981,1.10982,1.10926,1.1093,479
2016.07.07,5:40,1.10931,1.10945,1.10915,1.10915,267
2016.07.07,5:45,1.10916,1.10929,1.10896,1.10929,458
2016.07.07,5:50,1.1093,1.10972,1.10924,1.10934,343
2016.07.07,5:55,1.10931,1.10946,1.10892,1.10896,348
2016.07.07,6:00,1.10896,1.10902,1.10862,1.10864,499
2016.07.07,6:05,1.10864,1.10906,1.10838,1.10865,541
2016.07.07,6:10,1.10865,1.10896,1.10842,1.10881,572
2016.07.07,6:15,1.10881,1.10902,1.10839,1.10843,567
2016.07.07,6:20,1.10844,1.1086,1.10832,1.10843,465
2016.07.07,6:25,1.10843,1.10883,1.10833,1.10857,391
2016.07.07,6:30,1.10858,1.10889,1.10824,1.10848,463
2016.07.07,6:35,1.10853,1.10917,1.10841,1.10901,547
2016.07.07,6:40,1.10901,1.10911,1.10809,1.10828,498
2016.07.07,6:45,1.10827,1.10842,1.10802,1.10813,489
2016.07.07,6:50,1.10812,1.10812,1.10755,1.10779,560
2016.07.07,6:55,1.10786,1.10802,1.10742,1.10774,507
2016.07.07,7:00,1.10774,1.10831,1.10764,1.10824,723
2016.07.07,7:05,1.10825,1.10875,1.10818,1.10843,727
2016.07.07,7:10,1.10838,1.10862,1.10799,1.10813,631
2016.07.07,7:15,1.10814,1.10829,1.10782,1.10786,496
2016.07.07,7:20,1.10786,1.10803,1.10732,1.10764,553
2016.07.07,7:25,1.10765,1.10779,1.10745,1.10756,467
2016.07.07,7:30,1.10756,1.10767,1.10676,1.10676,619
2016.07.07,7:35,1.10672,1.10718,1.10669,1.10706,539
2016.07.07,7:40,1.10706,1.10723,1.107,1.10714,439
2016.07.07,7:45,1.10714,1.10766,1.10714,1.10744,551
2016.07.07,7:50,1.10744,1.10767,1.10736,1.10746,539
2016.07.07,7:55,1.10745,1.10751,1.10624,1.10628,710
2016.07.07,8:00,1.10629,1.10702,1.10564,1.10681,1025
2016.07.07,8:05,1.10676,1.10711,1.10659,1.10666,669
2016.07.07,8:10,1.10662,1.10675,1.10623,1.10659,598
2016.07.07,8:15,1.10659,1.10751,1.10659,1.10679,620
2016.07.07,8:20,1.10679,1.10759,1.10679,1.10759,618
2016.07.07,8:25,1.10759,1.10828,1.10731,1.10827,600
2016.07.07,8:30,1.10827,1.10906,1.10817,1.10891,799
2016.07.07,8:35,1.1089,1.10899,1.10832,1.10855,618
2016.07.07,8:40,1.10855,1.10869,1.1083,1.10844,520
2016.07.07,8:45,1.10845,1.10868,1.10825,1.10864,634
2016.07.07,8:50,1.10865,1.10875,1.10834,1.1085,604
2016.07.07,8:55,1.10848,1.10854,1.10805,1.10812,473
2016.07.07,9:00,1.10812,1.10812,1.10748,1.10771,723
2016.07.07,9:05,1.10769,1.10789,1.10742,1.10785,610
2016.07.07,9:10,1.10786,1.10829,1.10772,1.1082,465
2016.07.07,9:15,1.10817,1.10828,1.10799,1.10813,460
2016.07.07,9:20,1.10814,1.10824,1.10765,1.10821,454
2016.07.07,9:25,1.10821,1.10833,1.10801,1.1082,453
2016.07.07,9:30,1.10821,1.10851,1.10811,1.10843,443
2016.07.07,9:35,1.10844,1.10908,1.1083,1.10851,558
2016.07.07,9:40,1.10851,1.10887,1.10843,1.10872,499
2016.07.07,9:45,1.10872,1.11011,1.10869,1.10982,683
2016.07.07,9:50,1.10982,1.10982,1.1092,1.10927,624
2016.07.07,9:55,1.10928,1.10966,1.10903,1.10925,645
2016.07.07,10:00,1.10925,1.10928,1.10888,1.10925,556
2016.07.07,10:05,1.10926,1.10931,1.10868,1.10878,572
2016.07.07,10:10,1.10878,1.10905,1.1087,1.10901,339
2016.07.07,10:15,1.10901,1.10951,1.10884,1.10932,1057
2016.07.07,10:20,1.10932,1.10956,1.10868,1.10875,683
2016.07.07,10:25,1.10874,1.10875,1.10828,1.10838,573
2016.07.07,10:30,1.10839,1.10839,1.10801,1.10811,472
2016.07.07,10:35,1.1081,1.1083,1.10803,1.10825,430
2016.07.07,10:40,1.10822,1.10832,1.10795,1.10832,342
2016.07.07,10:45,1.10832,1.10839,1.10798,1.10807,381
2016.07.07,10:50,1.10806,1.10859,1.10795,1.10854,361
2016.07.07,10:55,1.10852,1.10855,1.10805,1.10824,473
2016.07.07,11:00,1.10822,1.10855,1.10765,1.10772,501
2016.07.07,11:05,1.10772,1.10799,1.10772,1.10786,384
2016.07.07,11:10,1.10784,1.10829,1.10766,1.1082,536
2016.07.07,11:15,1.10821,1.10871,1.10808,1.10843,456
2016.07.07,11:20,1.1084,1.10846,1.10782,1.10789,374
2016.07.07,11:25,1.10789,1.1081,1.10762,1.10782,416
2016.07.07,11:30,1.10784,1.10815,1.10772,1.10779,403
2016.07.07,11:35,1.10775,1.10779,1.10728,1.10758,556
2016.07.07,11:40,1.10752,1.10792,1.10748,1.10759,373
2016.07.07,11:45,1.10762,1.10789,1.1074,1.10749,414
2016.07.07,11:50,1.10748,1.10782,1.10735,1.10752,509
2016.07.07,11:55,1.10752,1.10759,1.10712,1.10737,558
2016.07.07,12:00,1.10734,1.10745,1.10703,1.10742,750
2016.07.07,12:05,1.10742,1.10833,1.10742,1.1083,497
2016.07.07,12:10,1.1083,1.10874,1.10734,1.10738,577
2016.07.07,12:15,1.10737,1.10798,1.10715,1.10751,1081
2016.07.07,12:20,1.1075,1.1084,1.10749,1.10839,530
2016.07.07,12:25,1.10838,1.10868,1.10812,1.10816,593
2016.07.07,12:30,1.10816,1.10822,1.10673,1.10759,981
2016.07.07,12:35,1.10759,1.10779,1.10715,1.10741,672
2016.07.07,12:40,1.10739,1.10776,1.10723,1.10759,785
2016.07.07,12:45,1.10761,1.10816,1.10754,1.10768,616
2016.07.07,12:50,1.10768,1.10898,1.10734,1.10854,877
2016.07.07,12:55,1.10854,1.10897,1.10848,1.10868,756
2016.07.07,13:00,1.10867,1.10871,1.10813,1.10847,706
2016.07.07,13:05,1.10848,1.10942,1.10848,1.10913,737
2016.07.07,13:10,1.10912,1.10952,1.10876,1.10878,698
2016.07.07,13:15,1.10878,1.10954,1.10872,1.10954,696
2016.07.07,13:20,1.10954,1.10956,1.10878,1.10919,666
2016.07.07,13:25,1.10919,1.1092,1.10846,1.10855,544
2016.07.07,13:30,1.10856,1.10897,1.10838,1.10872,778
2016.07.07,13:35,1.10872,1.10972,1.10868,1.1091,921
2016.07.07,13:40,1.1091,1.10945,1.10876,1.1088,716
2016.07.07,13:45,1.10883,1.10945,1.10879,1.10896,701
2016.07.07,13:50,1.10902,1.10979,1.10898,1.10979,725
2016.07.07,13:55,1.10978,1.10993,1.10929,1.10954,808
2016.07.07,14:00,1.10955,1.10962,1.1082,1.10837,978
2016.07.07,14:05,1.10839,1.10868,1.10728,1.10736,976
2016.07.07,14:10,1.10736,1.10755,1.10645,1.10695,1102
2016.07.07,14:15,1.10699,1.10747,1.10694,1.10742,795
2016.07.07,14:20,1.10741,1.10759,1.10705,1.10735,706
2016.07.07,14:25,1.10734,1.10795,1.10723,1.10759,755
2016.07.07,14:30,1.10758,1.10776,1.10687,1.10692,722
2016.07.07,14:35,1.10693,1.10757,1.10665,1.10741,819
2016.07.07,14:40,1.10738,1.10739,1.10686,1.10712,784
2016.07.07,14:45,1.10713,1.10796,1.10706,1.10769,762
2016.07.07,14:50,1.10769,1.10812,1.10739,1.10789,694
2016.07.07,14:55,1.10789,1.10812,1.10689,1.10707,911
2016.07.07,15:00,1.10707,1.10758,1.10648,1.10679,1070
2016.07.07,15:05,1.1068,1.10734,1.10679,1.10716,656
2016.07.07,15:10,1.10717,1.10742,1.10643,1.10651,787
2016.07.07,15:15,1.10652,1.10695,1.10608,1.10624,730
2016.07.07,15:20,1.10627,1.10661,1.10584,1.10661,861
2016.07.07,15:25,1.10662,1.10666,1.10598,1.10641,611
2016.07.07,15:30,1.10643,1.1068,1.10613,1.10667,751
2016.07.07,15:35,1.10667,1.10681,1.10612,1.1063,599
2016.07.07,15:40,1.10631,1.10695,1.1063,1.10668,616
2016.07.07,15:45,1.10668,1.10684,1.10618,1.10625,570
2016.07.07,15:50,1.10624,1.10645,1.10614,1.10643,508
2016.07.07,15:55,1.10643,1.10664,1.10636,1.10643,466
2016.07.07,16:00,1.10643,1.10643,1.10585,1.10592,458
2016.07.07,16:05,1.10592,1.10624,1.10589,1.10607,336
2016.07.07,16:10,1.10606,1.10658,1.10603,1.10656,419
2016.07.07,16:15,1.10657,1.10663,1.10589,1.10607,465
2016.07.07,16:20,1.10607,1.1061,1.10574,1.10607,378
2016.07.07,16:25,1.10608,1.10659,1.10572,1.1065,514
2016.07.07,16:30,1.10649,1.10672,1.10629,1.10651,530
2016.07.07,16:35,1.1065,1.10658,1.10623,1.10625,344
2016.07.07,16:40,1.10625,1.10625,1.10582,1.10593,353
2016.07.07,16:45,1.10593,1.10613,1.10576,1.10608,315
2016.07.07,16:50,1.10608,1.10615,1.1053,1.10596,454
2016.07.07,16:55,1.10596,1.10646,1.10596,1.10639,557
2016.07.07,17:00,1.1064,1.1064,1.10566,1.10566,475
2016.07.07,17:05,1.10566,1.10607,1.10557,1.10599,540
2016.07.07,17:10,1.10596,1.10596,1.10544,1.10552,494
2016.07.07,17:15,1.10554,1.10599,1.10548,1.10598,360
2016.07.07,17:20,1.10603,1.10618,1.10596,1.10615,285
2016.07.07,17:25,1.10615,1.10629,1.10567,1.10582,375
2016.07.07,17:30,1.10584,1.10623,1.10566,1.10602,273
2016.07.07,17:35,1.10601,1.10631,1.10596,1.10618,348
2016.07.07,17:40,1.10617,1.10631,1.10591,1.10602,279
2016.07.07,17:45,1.10603,1.10619,1.10586,1.10592,211
2016.07.07,17:50,1.10592,1.10602,1.10539,1.10551,203
2016.07.07,17:55,1.10551,1.10571,1.10547,1.10566,280
2016.07.07,18:00,1.10566,1.10599,1.10559,1.10589,340
2016.07.07,18:05,1.10591,1.10596,1.10554,1.10559,315
2016.07.07,18:10,1.10559,1.10562,1.10528,1.1053,301
2016.07.07,18:15,1.10531,1.10575,1.10525,1.10574,265
2016.07.07,18:20,1.10574,1.10585,1.10562,1.10562,325
2016.07.07,18:25,1.10562,1.10576,1.10549,1.10565,300
2016.07.07,18:30,1.10564,1.10584,1.10562,1.10576,211
2016.07.07,18:35,1.10576,1.10584,1.10564,1.10569,201
2016.07.07,18:40,1.10571,1.10617,1.10571,1.10611,252
2016.07.07,18:45,1.10611,1.10621,1.10598,1.10613,180
2016.07.07,18:50,1.10612,1.10615,1.10558,1.10586,204
2016.07.07,18:55,1.10586,1.10596,1.10539,1.10546,379
2016.07.07,19:00,1.10548,1.10556,1.10535,1.10549,270
2016.07.07,19:05,1.10551,1.10562,1.10542,1.10561,247
2016.07.07,19:10,1.10562,1.10568,1.10551,1.10565,195
2016.07.07,19:15,1.10564,1.10569,1.10548,1.10569,187
2016.07.07,19:20,1.10569,1.10576,1.10537,1.10538,205
2016.07.07,19:25,1.10536,1.10559,1.10532,1.10548,216
2016.07.07,19:30,1.10549,1.10565,1.10545,1.10559,203
2016.07.07,19:35,1.10559,1.10576,1.10552,1.10572,175
2016.07.07,19:40,1.10572,1.10581,1.10564,1.10578,144
2016.07.07,19:45,1.10578,1.10612,1.10552,1.10612,299
2016.07.07,19:50,1.10612,1.10626,1.10609,1.10623,323
